This file contains all the Betti vectors (with rational coefficients) that occur, where the Betti numbers are listed from 0th to 9th. The last integer is the number of complexes realising this Betti vector. The complexes containing torsion are included (!) in this count, but they are also listed separately together with the torsion that occurs.





Betti vectors of regular 3-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 5-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 7-tournaments:

1 0 0 93 0 0 0 0 0 0 4
1 0 0 97 0 0 0 0 0 0 8
1 0 0 98 0 0 0 0 0 0 6
1 0 0 101 0 0 0 0 0 0 2

Betti vectors of doubly regular 27-tournaments:

1 0 0 0 125 0 0 0 0 0 2
1 0 0 0 150 0 0 0 0 0 2
1 0 0 0 158 0 0 0 0 0 1
1 0 0 0 160 0 0 0 0 0 2
1 0 0 0 196 0 0 0 0 0 4
1 0 0 0 200 0 0 0 0 0 3
1 0 0 0 204 0 0 0 0 0 2
1 0 0 0 205 0 0 0 0 0 2
1 0 0 0 206 0 0 0 0 0 4
1 0 0 0 208 0 0 0 0 0 4
1 0 0 0 209 0 0 0 0 0 8
1 0 0 0 210 0 0 0 0 0 4
1 0 0 0 211 0 0 0 0 0 4
1 0 0 0 212 0 0 0 0 0 5
1 0 0 0 213 0 0 0 0 0 4
1 0 0 0 214 0 0 0 0 0 6
1 0 0 0 215 0 0 0 0 0 2
1 0 0 0 216 0 0 0 0 0 2
1 0 0 0 217 0 0 0 0 0 10
1 0 0 0 218 0 0 0 0 0 6
1 0 0 0 219 0 0 0 0 0 8
1 0 0 0 220 0 0 0 0 0 2
1 0 0 0 221 0 0 0 0 0 4
1 0 0 0 222 0 0 0 0 0 10
1 0 0 0 223 0 0 0 0 0 2
1 0 0 0 224 0 0 0 0 0 9
1 0 0 0 225 0 0 0 0 0 8
1 0 0 0 226 0 0 0 0 0 6
1 0 0 0 227 0 0 0 0 0 5
1 0 0 0 228 0 0 0 0 0 7
1 0 0 0 229 0 0 0 0 0 8
1 0 0 0 230 0 0 0 0 0 4
1 0 0 0 231 0 0 0 0 0 10
1 0 0 0 232 0 0 0 0 0 9
1 0 0 0 233 0 0 0 0 0 8
1 0 0 0 234 0 0 0 0 0 4
1 0 0 0 235 0 0 0 0 0 2
1 0 0 0 236 0 0 0 0 0 12
1 0 0 0 237 0 0 0 0 0 8
1 0 0 0 238 0 0 0 0 0 14
1 0 0 0 239 0 0 0 0 0 5
1 0 0 0 240 0 0 0 0 0 6
1 0 0 0 241 0 0 0 0 0 13
1 0 0 0 242 0 0 0 0 0 12
1 0 0 0 243 0 0 0 0 0 14
1 0 0 0 244 0 0 0 0 0 6
1 0 0 0 245 0 0 0 0 0 9
1 0 0 0 246 0 0 0 0 0 6
1 0 0 0 247 0 0 0 0 0 8
1 0 0 0 248 0 0 0 0 0 13
1 0 0 0 249 0 0 0 0 0 11
1 0 0 0 250 0 0 0 0 0 12
1 0 0 0 251 0 0 0 0 0 11
1 0 0 0 252 0 0 0 0 0 15
1 0 0 0 253 0 0 0 0 0 8
1 0 0 0 254 0 0 0 0 0 14
1 0 0 0 255 0 0 0 0 0 4
1 0 0 0 256 0 0 0 0 0 10
1 0 0 0 257 0 0 0 0 0 12
1 0 0 0 258 0 0 0 0 0 8
1 0 0 0 259 0 0 0 0 0 9
1 0 0 0 260 0 0 0 0 0 13
1 0 0 0 261 0 0 0 0 0 16
1 0 0 0 262 0 0 0 0 0 14
1 0 0 0 263 0 0 0 0 0 18
1 0 0 0 264 0 0 0 0 0 13
1 0 0 0 265 0 0 0 0 0 12
1 0 0 0 266 0 0 0 0 0 22
1 0 0 0 267 0 0 0 0 0 6
1 0 0 0 268 0 0 0 0 0 6
1 0 0 0 269 0 0 0 0 0 8
1 0 0 0 270 0 0 0 0 0 18
